run,prediction_path,prediction_line,prediction_id,ground_truth_found,question,pred_answer,prediction_time_taken,ground_truth_id,ground_truth_qtype,ground_truth_tags,ground_truth_answer,answer_token_precision,answer_token_recall,answer_token_f1,gt_entity_total,gt_entity_covered,gt_entity_coverage,missing_gt_entities,bertscore_precision,bertscore_recall,bertscore_f1,metric_bert_score_error
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,38,gt_37,True,"
Does any of the executions of the sparql query post processing function made has a Generative Task as a component within?
","Based on the executed SPARQL queries using the identified property 'sio:SIO_000369' (has component part) and the retrieved IRI for ""Generative Task"" (<http://testwebsite/workflow:Generative_Task>), no direct evidence was found in the knowledge graph indicating that any execution has a Generative Task as a component.",177.1633215979673,gt_37,"[""single"", ""bool"", ""ISP""]",{},"
    Executions of the sparql query post processing function does not contain a Generative Task that utilize an LLM.

    Function | Execution | Generative Task used within execution
Query Result Post-Processor@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105727_835 | None
    ",0.22916666666666666,0.28205128205128205,0.2528735632183908,3,0,0.0,"[""Query Result Post-Processor@en^^<xsd:string>"", ""http://testwebsite/testProgram#id_20260420105727_835"", ""None""]",0.8415341973304749,0.8142575025558472,0.8276711702346802,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,39,gt_38,True,"
Does any of the executions of the system prompt template function made has a Generative Task as a component within?
",Yes,118.44848569796886,gt_38,"[""single"", ""bool"", ""ISP""]",{},"
    Executions of the system prompt template function does not contain a Generative Task that utilize an LLM.

    Function | Execution | Generative Task used within execution
System Prompt Template Generator@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105652_650 | None
    ",0.0,0.0,0.0,3,0,0.0,"[""System Prompt Template Generator@en^^<xsd:string>"", ""http://testwebsite/testProgram#id_20260420105652_650"", ""None""]",0.8235688805580139,0.7322006225585938,0.7752017974853516,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,40,gt_39,True,"
Does any of the executions of the information extraction function made has a Generative Task as a component within?
","Yes, according to the knowledge graph data, there are instances where an execution related to the information extraction function has a Generative Task as a component.",56.16805348300841,gt_39,"[""single"", ""bool"", ""ISP""]",{},"
    Executions of the information extraction function contains a Generative Task that utilize an LLM.

    Function | Execution | Generative Task used within execution
Information Extractor@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105703_307 | http://testwebsite/testProgram#Generative_Task-id_20260420105703_307
    ",0.34615384615384615,0.225,0.27272727272727276,3,0,0.0,"[""Information Extractor@en^^<xsd:string>"", ""http://testwebsite/testProgram#id_20260420105703_307"", ""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.876261830329895,0.780753493309021,0.8257551789283752,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,41,gt_40,True,"
Does any of the executions of the sparql query function function made has a Generative Task as a component within?
",No,147.35058647906408,gt_40,"[""single"", ""bool"", ""ISP""]",{},"
    Executions of the sparql query function function does not contain a Generative Task that utilize an LLM.

    Function | Execution | Generative Task used within execution
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105705_598 | None
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105705_972 | None
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105710_61 | None
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105711_320 | None
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105711_662 | None
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105711_772 | None
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105717_370 | None
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105719_327 | None
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105722_117 | None
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105723_114 | None
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105727_300 | None
    ",0.0,0.0,0.0,13,0,0.0,"[""SPARQL Query Builder@en^^<xsd:string>"", ""http://testwebsite/testProgram#id_20260420105705_598"", ""None"", ""http://testwebsite/testProgram#id_20260420105705_972"", ""http://testwebsite/testProgram#id_20260420105710_61"", ""http://testwebsite/testProgram#id_20260420105711_320"", ""http://testwebsite/testProgram#id_20260420105711_662"", ""http://testwebsite/testProgram#id_20260420105711_772"", ""http://testwebsite/testProgram#id_20260420105717_370"", ""http://testwebsite/testProgram#id_20260420105719_327"", ""http://testwebsite/testProgram#id_20260420105722_117"", ""http://testwebsite/testProgram#id_20260420105723_114"", ""http://testwebsite/testProgram#id_20260420105727_300""]",0.7991389632225037,0.6336978673934937,0.7068672180175781,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,42,gt_41,True,"
Does any of the executions of the llm chat function function made has a Generative Task as a component within?
","Yes, at least one execution related to the LLM chat function has a Generative Task as a component within it.",49.83109853998758,gt_41,"[""single"", ""bool"", ""ISP""]",{},"
    Executions of the llm chat function function contains a Generative Task that utilize an LLM.

    Function | Execution | Generative Task used within execution
LLM Chat@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105659_302 | http://testwebsite/testProgram#Generative_Task-id_20260420105659_302
    ",0.45,0.21951219512195122,0.29508196721311475,3,1,0.3333333333333333,"[""LLM Chat@en^^<xsd:string>"", ""http://testwebsite/testProgram#Generative_Task-id_20260420105659_302""]",0.8983608484268188,0.7885608673095703,0.8398874998092651,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,43,gt_42,True,"
Does any of the executions of the sparql query post processing function made has a Generative Task within as a component and also sparql query post processing 
function itself is generated by a Generative Task?
",,7.5511897129472345,gt_42,"[""single"", ""bool"", ""ISP""]",{},"
    1. Executions of the sparql query post processing function does not contain a Generative Task that utilize an LLM.
    2. The sparql query post processing function is generated by a Generative Task.

    Function | Execution | Generative Task used within execution | Generative Task used to generate function
Query Result Post-Processor@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105727_835 | None | http://testwebsite/testProgram#Generative_Task-query_result_post_processor
    ",0.0,0.0,0.0,4,3,0.75,"[""http://testwebsite/testProgram#Generative_Task-query_result_post_processor""]",,,,RobertaTokenizer has no attribute build_inputs_with_special_tokens
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,44,gt_43,True,"
Does any of the executions of the system prompt template function made has a Generative Task within as a component and also system prompt template 
function itself is generated by a Generative Task?
","Yes, the entity with the URI <http://testwebsite/testProgram#ChatBS-NexGen:Generative_Task-system_prompt_generator> represents a system prompt template function that both has a Generative Task as a component and is itself generated by a Generative Task. This conclusion is based on the direct naming convention found in the knowledge graph search results which explicitly links these three concepts together within this single entity identifier.",245.83130987395998,gt_43,"[""single"", ""bool"", ""ISP""]",{},"
    1. Executions of the system prompt template function does not contain a Generative Task that utilize an LLM.
    2. The system prompt template function is generated by a Generative Task.

    Function | Execution | Generative Task used within execution | Generative Task used to generate function
System Prompt Template Generator@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105652_650 | None | http://testwebsite/testProgram#Generative_Task-system_prompt_generator
    ",0.373134328358209,0.38461538461538464,0.3787878787878788,4,1,0.25,"[""System Prompt Template Generator@en^^<xsd:string>"", ""http://testwebsite/testProgram#id_20260420105652_650"", ""None""]",0.8580743670463562,0.847634494304657,0.852822482585907,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,45,gt_44,True,"
Does any of the executions of the information extraction function made has a Generative Task within as a component and also information extraction 
function itself is generated by a Generative Task?
",,91.67795339191798,gt_44,"[""single"", ""bool"", ""ISP""]",{},"
    1. Executions of the information extraction function contains a Generative Task that utilize an LLM.
    2. The information extraction function is generated by a Generative Task.

    Function | Execution | Generative Task used within execution | Generative Task used to generate function
Information Extractor@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105703_307 | http://testwebsite/testProgram#Generative_Task-id_20260420105703_307 | http://testwebsite/testProgram#Generative_Task-information_extractor
    ",0.0,0.0,0.0,4,0,0.0,"[""Information Extractor@en^^<xsd:string>"", ""http://testwebsite/testProgram#id_20260420105703_307"", ""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307"", ""http://testwebsite/testProgram#Generative_Task-information_extractor""]",,,,RobertaTokenizer has no attribute build_inputs_with_special_tokens
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,46,gt_45,True,"
Does any of the executions of the sparql query function function made has a Generative Task within as a component and also sparql query function 
function itself is generated by a Generative Task?
",,7.517252970021218,gt_45,"[""single"", ""bool"", ""ISP""]",{},"
    1. Executions of the sparql query function function does not contain a Generative Task that utilize an LLM.
    2. The sparql query function function is not generated by a Generative Task.

    Function | Execution | Generative Task used within execution | Generative Task used to generate function
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105705_598 | None | None
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105705_972 | None | None
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105710_61 | None | None
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105711_320 | None | None
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105711_662 | None | None
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105711_772 | None | None
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105717_370 | None | None
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105719_327 | None | None
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105722_117 | None | None
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105723_114 | None | None
SPARQL Query Builder@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105727_300 | None | None
    ",0.0,0.0,0.0,13,13,1.0,[],,,,RobertaTokenizer has no attribute build_inputs_with_special_tokens
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,47,gt_46,True,"
Does any of the executions of the llm chat function function made has a Generative Task within as a component and also llm chat function 
function itself is generated by a Generative Task?
","No, according to the SPARQL queries executed against the 'chatbs' knowledge graph, the entity associated with the llm chat function (ChatBS-NexGen:llm_chat) is not shown to have any component that is of type Generative Task, nor is it indicated that the function itself was generated by a Generative Task.",156.29629023105372,gt_46,"[""single"", ""bool"", ""ISP""]",{},"
    1. Executions of the llm chat function function contains a Generative Task that utilize an LLM.
    2. The llm chat function function is not generated by a Generative Task.

    Function | Execution | Generative Task used within execution | Generative Task used to generate function
LLM Chat@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105659_302 | http://testwebsite/testProgram#Generative_Task-id_20260420105659_302 | None
    ",0.39215686274509803,0.3225806451612903,0.35398230088495575,4,0,0.0,"[""LLM Chat@en^^<xsd:string>"", ""http://testwebsite/testProgram#id_20260420105659_302"", ""http://testwebsite/testProgram#Generative_Task-id_20260420105659_302"", ""None""]",0.8531436920166016,0.8093917369842529,0.8306919932365417,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,66,gt_65,True,"
Was the input to the Post-processing input port: kg_knowledge in the execution http://testwebsite/testProgram#id_20260420105727_835 generated by a Generative Task?
",,503.27960824407637,gt_65,"[""single"", ""bool"", ""ISP""]",{},"
    The input to the Post-processing input port: kg_knowledge in the execution http://testwebsite/testProgram#id_20260420105727_835 was not generated by a 
    Generative Task

    Generative Task
None
    ",0.0,0.0,0.0,1,0,0.0,"[""None""]",,,,RobertaTokenizer has no attribute build_inputs_with_special_tokens
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,67,gt_66,True,"
Was the input to the Input port for foodPreferences in the execution http://testwebsite/testProgram#id_20260420105652_650 generated by a Generative Task?
",No,69.1785583209712,gt_66,"[""single"", ""bool"", ""ISP""]",{},"
    The input to the Input port for foodPreferences in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a 
    Generative Task

    Generative Task
None
    ",0.0,0.0,0.0,1,0,0.0,"[""None""]",0.8571212887763977,0.7293177247047424,0.7880715727806091,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,68,gt_67,True,"
Was the input to the Input port for weight in the execution http://testwebsite/testProgram#id_20260420105652_650 generated by a Generative Task?
","No, there is no evidence in the knowledge graph connecting the input port for 'weight' from the execution http://testwebsite/testProgram#id_20260420105652_650 to a Generative Task via the `prov:wasGeneratedBy` property. Multiple attempts to trace this path returned no results, suggesting either the connection does not exist or the relevant labels/properties are different from what was queried.",141.20966731605586,gt_67,"[""single"", ""bool"", ""ISP""]",{},"
    The input to the Input port for weight in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a 
    Generative Task

    Generative Task
None
    ",0.35,0.7777777777777778,0.48275862068965514,1,0,0.0,"[""None""]",0.8570873141288757,0.8787011504173279,0.867759644985199,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,69,gt_68,True,"
Was the input to the Input port for bodyMassIndex in the execution http://testwebsite/testProgram#id_20260420105652_650 generated by a Generative Task?
",No,318.649648640072,gt_68,"[""single"", ""bool"", ""ISP""]",{},"
    The input to the Input port for bodyMassIndex in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a 
    Generative Task

    Generative Task
None
    ",0.0,0.0,0.0,1,0,0.0,"[""None""]",0.8565863370895386,0.7295723557472229,0.7879939079284668,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,70,gt_69,True,"
Was the input to the Input port for allergies in the execution http://testwebsite/testProgram#id_20260420105652_650 generated by a Generative Task?
",,206.62017543404363,gt_69,"[""single"", ""bool"", ""ISP""]",{},"
    The input to the Input port for allergies in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a 
    Generative Task

    Generative Task
None
    ",0.0,0.0,0.0,1,0,0.0,"[""None""]",,,,RobertaTokenizer has no attribute build_inputs_with_special_tokens
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,71,gt_70,True,"
Was the input to the Input port for diagnosis in the execution http://testwebsite/testProgram#id_20260420105652_650 generated by a Generative Task?
","Based on the executed queries, there is no direct evidence found in the knowledge graph linking the input for diagnosis (`ChatBS-NexGen:Data-id_20260420105652_753-diagnosis`) used by the execution to a process explicitly labeled or typed as being generated by a Generative Task.",660.9673693049699,gt_70,"[""single"", ""bool"", ""ISP""]",{},"
    The input to the Input port for diagnosis in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a 
    Generative Task

    Generative Task
None
    ",0.35555555555555557,0.5925925925925926,0.4444444444444444,1,0,0.0,"[""None""]",0.8483819365501404,0.8405627608299255,0.8444542288780212,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,72,gt_71,True,"
Was the input to the Input port for age in the execution http://testwebsite/testProgram#id_20260420105652_650 generated by a Generative Task?
","No, the input for age in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a Generative Task according to the knowledge graph.",49.45830180100165,gt_71,"[""single"", ""bool"", ""ISP""]",{},"
    The input to the Input port for age in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a 
    Generative Task

    Generative Task
None
    ",0.8461538461538461,0.8148148148148148,0.830188679245283,1,0,0.0,"[""None""]",0.9432141780853271,0.8932545185089111,0.9175547957420349,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,73,gt_72,True,"
Was the input to the Input port for height in the execution http://testwebsite/testProgram#id_20260420105652_650 generated by a Generative Task?
",No,141.15105259709526,gt_72,"[""single"", ""bool"", ""ISP""]",{},"
    The input to the Input port for height in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a 
    Generative Task

    Generative Task
None
    ",0.0,0.0,0.0,1,0,0.0,"[""None""]",0.8581300377845764,0.7314326763153076,0.7897320985794067,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,74,gt_73,True,"
Was the input to the Input port for gender in the execution http://testwebsite/testProgram#id_20260420105652_650 generated by a Generative Task?
",No,259.1366128870286,gt_73,"[""single"", ""bool"", ""ISP""]",{},"
    The input to the Input port for gender in the execution http://testwebsite/testProgram#id_20260420105652_650 was not generated by a 
    Generative Task

    Generative Task
None
    ",0.0,0.0,0.0,1,0,0.0,"[""None""]",0.8559709191322327,0.7331415414810181,0.7898092269897461,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,75,gt_74,True,"
Was the input to the Input port for text in the execution http://testwebsite/testProgram#id_20260420105703_307 generated by a Generative Task?
","Based on the available information in the knowledge graph, there is no explicit triple connecting the 'Input port for text' usage (ChatBS-NexGen:Usage-id_20260420105703_331-text) to a generative source or process that confirms it was generated by a Generative Task. The current records detail the usage, but not its generation origin in relation to the input port itself.",400.93769381404854,gt_74,"[""single"", ""bool"", ""ISP""]",{},"
    The input to the Input port for text in the execution http://testwebsite/testProgram#id_20260420105703_307 was generated by a 
    Generative Task

    Generative Task
http://testwebsite/testProgram#Generative_Task-id_20260420105659_302
    ",0.3114754098360656,0.5757575757575758,0.4042553191489362,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105659_302""]",0.8381903171539307,0.8288525938987732,0.8334953188896179,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,76,gt_75,True,"
Was the input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105705_598 generated by a Generative Task?
","Based on the executed SPARQL queries against the knowledge graph, there is no direct evidence linking any input port for the execution 'http://testwebsite/testProgram#id_20260420105705_598' to a resource or task explicitly labeled as being generated by a ""Generative Task"".",134.74509195098653,gt_75,"[""single"", ""bool"", ""ISP""]",{},"
    The input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105705_598 was generated by a 
    Generative Task

    Generative Task
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307
    ",0.47619047619047616,0.6060606060606061,0.5333333333333333,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.864100456237793,0.8624203205108643,0.8632595539093018,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,77,gt_76,True,"
Was the input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105705_972 generated by a Generative Task?
","Yes, the input was generated by an event recorded in the knowledge graph as ChatBS-NexGen:Generation-id_20260420105705_591-kg_info, which corresponds to a qualified generation using prov:qualifiedGeneration.",173.75630578096025,gt_76,"[""single"", ""bool"", ""ISP""]",{},"
    The input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105705_972 was generated by a 
    Generative Task

    Generative Task
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307
    ",0.3548387096774194,0.3333333333333333,0.34375,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.8448800444602966,0.8157912492752075,0.8300809264183044,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,78,gt_77,True,"
Was the input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105710_61 generated by a Generative Task?
",,173.654844640987,gt_77,"[""single"", ""bool"", ""ISP""]",{},"
    The input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105710_61 was generated by a 
    Generative Task

    Generative Task
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307
    ",0.0,0.0,0.0,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",,,,RobertaTokenizer has no attribute build_inputs_with_special_tokens
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,79,gt_78,True,"
Was the input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105711_320 generated by a Generative Task?
","Yes, at least one input entity (e.g., extracts) for the execution was generated by a process identified as an information extraction task (information_extraction_1_1).",154.7159822860267,gt_78,"[""single"", ""bool"", ""ISP""]",{},"
    The input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105711_320 was generated by a 
    Generative Task

    Generative Task
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307
    ",0.37037037037037035,0.30303030303030304,0.3333333333333333,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.8462671041488647,0.7868610620498657,0.8154836297035217,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,80,gt_79,True,"
Was the input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105711_662 generated by a Generative Task?
","No, the available provenance data does not explicitly show that the input to the Input port for entity was generated by a Generative Task via `prov:qualifiedGeneration` linked to the usage ID. The execution itself is linked to a generation event (`ChatBS-NexGen:Generation-id_20260420105711_758-kg_info`), but this does not confirm the *entity input* was generated that way.",146.46743354108185,gt_79,"[""single"", ""bool"", ""ISP""]",{},"
    The input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105711_662 was generated by a 
    Generative Task

    Generative Task
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307
    ",0.3114754098360656,0.5757575757575758,0.4042553191489362,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.8436742424964905,0.8370542526245117,0.8403512835502625,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,81,gt_80,True,,,,gt_80,"[""single"", ""bool"", ""ISP""]",{},"
    The input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105711_772 was generated by a 
    Generative Task

    Generative Task
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307
    ",0.0,0.0,0.0,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",,,,RobertaTokenizer has no attribute build_inputs_with_special_tokens
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,82,gt_81,True,"
Was the input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105717_370 generated by a Generative Task?
","Yes, the execution shows evidence of being associated with a generation event via the 'prov:qualifiedGeneration' property, suggesting its result or context was generated by a specific process linked to a Generation object in the provenance graph.",490.10595429700334,gt_81,"[""single"", ""bool"", ""ISP""]",{},"
    The input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105717_370 was generated by a 
    Generative Task

    Generative Task
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307
    ",0.2702702702702703,0.30303030303030304,0.2857142857142857,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.8393601775169373,0.7703701257705688,0.8033868074417114,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,83,gt_82,True,"
Was the input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105719_327 generated by a Generative Task?
",No. The SPARQL queries executed did not find evidence that the input to the Input port for entity at http://testwebsite/testProgram#id_20260420105719_327 was generated by a Generative Task.,163.60944590496365,gt_82,"[""single"", ""bool"", ""ISP""]",{},"
    The input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105719_327 was generated by a 
    Generative Task

    Generative Task
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307
    ",0.6774193548387096,0.6363636363636364,0.65625,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.9041931629180908,0.8707435131072998,0.887153148651123,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,84,gt_83,True,"
Was the input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105722_117 generated by a Generative Task?
","No, based on the retrieved data, there is no direct evidence linking the input ports (`ChatBS-NexGen:Data-id_20260420105703_693-extracts` or `ChatBS-NexGen:Data-id_20260420105722_181-kg_info`) to a process explicitly marked as being generated by a Generative Task.",374.3343613949837,gt_83,"[""single"", ""bool"", ""ISP""]",{},"
    The input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105722_117 was generated by a 
    Generative Task

    Generative Task
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307
    ",0.3023255813953488,0.3939393939393939,0.34210526315789475,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.8475573658943176,0.8431291580200195,0.8453375101089478,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,85,gt_84,True,"
Was the input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105723_114 generated by a Generative Task?
","Based on the available knowledge graph structure and the successful execution of queries checking for explicit provenance links (such as `prov:wasGeneratedBy` or through `prov:qualifiedGeneration`) related to a ""Generative Task,"" there is no direct evidence indicating that the input to the Input port for entity `http://testwebsite/testProgram#id_20260420105723_114` was generated by such a task.",78.13592410995625,gt_84,"[""single"", ""bool"", ""ISP""]",{},"
    The input to the Input port for entity in the execution http://testwebsite/testProgram#id_20260420105723_114 was generated by a 
    Generative Task

    Generative Task
http://testwebsite/testProgram#Generative_Task-id_20260420105703_307
    ",0.39655172413793105,0.696969696969697,0.5054945054945056,1,0,0.0,"[""http://testwebsite/testProgram#Generative_Task-id_20260420105703_307""]",0.8464206457138062,0.8684006929397583,0.8572697639465332,
