run,prediction_path,prediction_line,prediction_id,ground_truth_found,question,pred_answer,prediction_time_taken,ground_truth_id,ground_truth_qtype,ground_truth_tags,ground_truth_answer,answer_token_precision,answer_token_recall,answer_token_f1,gt_entity_total,gt_entity_covered,gt_entity_coverage,missing_gt_entities,bertscore_precision,bertscore_recall,bertscore_f1,metric_bert_score_error
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,10,gt_9,True,"
what are the input parameters of the function used in information extraction step in the pipeline?
","The input parameters (or data sources) for the function/process represented by ""Information Extractor function generator@en^^<xsd:string> (ChatBS-NexGen:LLM-information_extractor)"" are the entities linked via the property sio:SIO_000230 (has input). These inputs are identified as: 1. ChatBS-NexGen:LLM-information_extractor-Input-builder_llm 2. ChatBS-NexGen:LLM-information_extractor-Input-text",161.92401459394023,gt_9,"[""multi"", ""literal"", ""SI""]",{},"
    The input parameters to information extraction function.

    Funtion name | Function returns
Information Extractor@en^^<xsd:string> | Input port for text@en^^<xsd:string>
    ",0.2413793103448276,0.6086956521739131,0.345679012345679,2,1,0.5,"[""Input port for text@en^^<xsd:string>""]",0.8183956146240234,0.8724679946899414,0.8445672392845154,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,11,gt_10,True,"
what are the input parameters of the function used in sparql query function step in the pipeline?
",,11.994790014927275,gt_10,"[""multi"", ""literal"", ""SI""]",{},"
    The input parameters to sparql query function function.

    Funtion name | Function returns
SPARQL Query Builder@en^^<xsd:string> | Input port for entity@en^^<xsd:string>
    ",0.0,0.0,0.0,2,0,0.0,"[""SPARQL Query Builder@en^^<xsd:string>"", ""Input port for entity@en^^<xsd:string>""]",,,,RobertaTokenizer has no attribute build_inputs_with_special_tokens
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,12,gt_11,True,"
what are the input parameters of the function used in llm chat function step in the pipeline?
","The input parameters for the function used in the LLM Chat step, according to the knowledge graph search results, are typically related to the system prompt and the user prompt. Specifically, the identified input ports are 'system_prompt' and 'user_prompt'.",49.35943694098387,gt_11,"[""multi"", ""literal"", ""SI""]",{},"
    The input parameters to llm chat function function.

    Funtion name | Function returns
LLM Chat@en^^<xsd:string> | LLM Chat input port: system_prompt@en^^<xsd:string>
LLM Chat@en^^<xsd:string> | LLM Chat input port: user_prompt@en^^<xsd:string>
    ",0.2926829268292683,0.3,0.2962962962962963,3,0,0.0,"[""LLM Chat@en^^<xsd:string>"", ""LLM Chat input port: system_prompt@en^^<xsd:string>"", ""LLM Chat input port: user_prompt@en^^<xsd:string>""]",0.8704158067703247,0.8109121918678284,0.8396110534667969,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,13,gt_12,True,"
what are the output parameters of the function used in sparql query post processing step in the pipeline?
",,6.234444349072874,gt_12,"[""multi"", ""literal"", ""SI""]",{},"
    The input parameters to sparql query post processing function.

    Funtion name | Function returns
Query Result Post-Processor@en^^<xsd:string> | Post-processed output port: post_processed_output@en^^<xsd:string>
    ",0.0,0.0,0.0,2,0,0.0,"[""Query Result Post-Processor@en^^<xsd:string>"", ""Post-processed output port: post_processed_output@en^^<xsd:string>""]",,,,RobertaTokenizer has no attribute build_inputs_with_special_tokens
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,14,gt_13,True,"
what are the output parameters of the function used in system prompt template step in the pipeline?
","The output parameter (represented as an output port) associated with the function instance in the ""system prompt template step"" (identified by `ChatBS-NexGen:Generation-id_20260420105652_907-system_prompt`) is labeled as ""System Prompt@en^^<xsd:string>"" and its IRI points to `(ChatBS-NexGen:system_prompt_generator-system_prompt)`.",44.68976283201482,gt_13,"[""multi"", ""literal"", ""SI""]",{},"
    The input parameters to system prompt template function.

    Funtion name | Function returns
System Prompt Template Generator@en^^<xsd:string> | System Prompt@en^^<xsd:string>
    ",0.2857142857142857,0.5833333333333334,0.3835616438356164,2,2,1.0,[],0.8069266080856323,0.8462831377983093,0.8261364698410034,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,15,gt_14,True,"
what are the output parameters of the function used in information extraction step in the pipeline?
","The function used for information extraction, identified as ChatBS-NexGen:LLM-information_extractor, has an output parameter characterized by the type 'Large Language Model Output', linked via the property sio:SIO_000229 (has output).",51.96704595896881,gt_14,"[""multi"", ""literal"", ""SI""]",{},"
    The input parameters to information extraction function.

    Funtion name | Function returns
Information Extractor@en^^<xsd:string> | Extracted Entities@en^^<xsd:string>
    ",0.17647058823529413,0.2857142857142857,0.21818181818181817,2,0,0.0,"[""Information Extractor@en^^<xsd:string>"", ""Extracted Entities@en^^<xsd:string>""]",0.8123823404312134,0.8025619983673096,0.807442307472229,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,16,gt_15,True,"
what are the output parameters of the function used in sparql query function step in the pipeline?
",,7.503714143065736,gt_15,"[""multi"", ""literal"", ""SI""]",{},"
    The input parameters to sparql query function function.

    Funtion name | Function returns
SPARQL Query Builder@en^^<xsd:string> | Output port for kg_info@en^^<xsd:string>
    ",0.0,0.0,0.0,2,0,0.0,"[""SPARQL Query Builder@en^^<xsd:string>"", ""Output port for kg_info@en^^<xsd:string>""]",,,,RobertaTokenizer has no attribute build_inputs_with_special_tokens
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,17,gt_16,True,"
what are the output parameters of the function used in llm chat function step in the pipeline?
","The primary output port for the LLM chat function step is identified as `ChatBS-NexGen:llm_chat-generated_answer`, which has the label ""LLM Chat output port: generated_answer@en^^<xsd:string>"". This port outputs a value connected to the channel named ""Channel for the generated answer"" (`ChatBS-NexGen:channel_generated_answer`). The data type associated with this parameter is indicated as `Port (provone:Port)`.",69.02838311996311,gt_16,"[""multi"", ""literal"", ""SI""]",{},"
    The input parameters to llm chat function function.

    Funtion name | Function returns
LLM Chat@en^^<xsd:string> | LLM Chat output port: generated_answer@en^^<xsd:string>
    ",0.24615384615384617,0.6153846153846154,0.3516483516483517,2,2,1.0,[],0.8456087708473206,0.8650033473968506,0.8551961779594421,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,18,gt_17,True,"
what are the connected functions to the function used in sparql query post processing step in the pipeline?
",No answer provided,241.4019917040132,gt_17,"[""multi"", ""literal"", ""entity"", ""SI""]",{},"
    The connected functions to sparql query post processing function.

    Funtion URI | Function name
http://testwebsite/testProgram#batch_sparql_query_extractor | Batch SPARQL Query Extractor@en^^<xsd:string>
    ",0.0,0.0,0.0,2,0,0.0,"[""http://testwebsite/testProgram#batch_sparql_query_extractor"", ""Batch SPARQL Query Extractor@en^^<xsd:string>""]",0.8245357275009155,0.7342971563339233,0.7768045663833618,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,19,gt_18,True,"
what are the connected functions to the function used in system prompt template step in the pipeline?
","The functions or data inputs connected to the system prompt template generator function (`ChatBS-NexGen:system_prompt_generator`) within the pipeline are defined by its input ports. These include, but are not limited to: foodPreferences, age, bodyMassIndex, height, allergies, weight, gender, and diagnosis.",78.79940916108899,gt_18,"[""multi"", ""literal"", ""entity"", ""SI""]",{},"
    The connected functions to system prompt template function.

    Funtion URI | Function name
http://testwebsite/testProgram#llm_chat | LLM Chat@en^^<xsd:string>
    ",0.18604651162790697,0.36363636363636365,0.24615384615384617,2,0,0.0,"[""http://testwebsite/testProgram#llm_chat"", ""LLM Chat@en^^<xsd:string>""]",0.8133803606033325,0.8089900016784668,0.8111792206764221,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,20,gt_19,True,"
what are the connected functions to the function used in information extraction step in the pipeline?
",The function used in information extraction is connected via an input port for text data (Input Port URI: ChatBS-NexGen:information_extractor-text) and produces an output port containing extracted entities (Output Port URI: ChatBS-NexGen:information_extractor-extracts). These ports define its connection points to other components in the pipeline.,45.957894496037625,gt_19,"[""multi"", ""literal"", ""entity"", ""SI""]",{},"
    The connected functions to information extraction function.

    Funtion URI | Function name
http://testwebsite/testProgram#llm_chat | LLM Chat@en^^<xsd:string>
http://testwebsite/testProgram#batch_sparql_query_extractor | Batch SPARQL Query Extractor@en^^<xsd:string>
    ",0.17647058823529413,0.2571428571428571,0.20930232558139533,4,0,0.0,"[""http://testwebsite/testProgram#llm_chat"", ""LLM Chat@en^^<xsd:string>"", ""http://testwebsite/testProgram#batch_sparql_query_extractor"", ""Batch SPARQL Query Extractor@en^^<xsd:string>""]",0.8351397514343262,0.805600643157959,0.8201042413711548,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,21,gt_20,True,"
what are the connected functions to the function used in sparql query function step in the pipeline?
","The connected functions to the general concept of a function within this pipeline context appear to be specific processing steps or extractors related to SPARQL queries. Based on entity searches, these include programs such as `ChatBS-NexGen:sparql_query_extractor`, `ChatBS-NexGen:batch_sparql_query_extractor`, and components like the `Query Result Post-Processor`. These are specialized functions designed for different stages of the overall pipeline process.",146.32435111002997,gt_20,"[""multi"", ""literal"", ""entity"", ""SI""]",{},"
    The connected functions to sparql query function function.

    Funtion URI | Function name
    ",0.1044776119402985,0.5833333333333334,0.17721518987341772,0,0,,[],0.8025439381599426,0.8190972805023193,0.8107361793518066,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,22,gt_21,True,"
what are the connected functions to the function used in llm chat function step in the pipeline?
","The connected functions feeding into the LLM Chat function are likely other prompt template generators that prepare input prompts for the system or user role, such as ""System Prompt Template Generator"", ""LLM-system_prompt_generator"", or ""Generative_Task-system_prompt_generator"". Direct structural linkage via `provone:hasInPort` could not be confirmed through multiple SPARQL queries.",438.8295500020031,gt_21,"[""multi"", ""literal"", ""entity"", ""SI""]",{},"
    The connected functions to llm chat function function.

    Funtion URI | Function name
http://testwebsite/testProgram#system_prompt_generator | System Prompt Template Generator@en^^<xsd:string>
http://testwebsite/testProgram#information_extractor | Information Extractor@en^^<xsd:string>
    ",0.23636363636363636,0.37142857142857144,0.2888888888888889,4,0,0.0,"[""http://testwebsite/testProgram#system_prompt_generator"", ""System Prompt Template Generator@en^^<xsd:string>"", ""http://testwebsite/testProgram#information_extractor"", ""Information Extractor@en^^<xsd:string>""]",0.8501273989677429,0.8111780285835266,0.8301960825920105,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,23,gt_22,True,"
what are the executions of the sparql query post processing step in the pipeline?
","The executions of the 'post processing step' (represented by an `provone:Execution` node in the knowledge graph) in this pipeline generate and capture various structured data outputs. The retrieved examples show that a single execution instance is associated with multiple distinct pieces of information, including: * **Data structure outputs:** e.g., ""Data Frame Combiner@en^^<xsd:string>"" * **Knowledge graph ports/data sources:** e.g., ""Output port for kg_knowledge@en^^<xsd:string>"", ""Input port for kg_queries@en^^<xsd:string>"" * **Specific domain data points:** e.g., ""foodPreferences@en^^<xsd:string>"", ""age@en^^<xsd:string>"", ""bodyMassIndex@en^^<xsd:string>"", ""height@en^^<xsd:string>"", ""allergies@en^^<xsd:string>"", and ""weight@en^^<xsd:string>""",118.77639249595813,gt_22,"[""multi"", ""entity"", ""ISP""]",{},"
    The executions of the  sparql query post processing function are.

    Executions
http://testwebsite/testProgram#id_20260420105727_835
    ",0.05454545454545454,0.35294117647058826,0.09448818897637795,1,0,0.0,"[""http://testwebsite/testProgram#id_20260420105727_835""]",0.7461899518966675,0.8074035048484802,0.7755907773971558,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,24,gt_23,True,"
what are the executions of the system prompt template step in the pipeline?
",,276.9448893039953,gt_23,"[""multi"", ""entity"", ""ISP""]",{},"
    The executions of the  system prompt template function are.

    Executions
http://testwebsite/testProgram#id_20260420105652_650
    ",0.0,0.0,0.0,1,0,0.0,"[""http://testwebsite/testProgram#id_20260420105652_650""]",,,,RobertaTokenizer has no attribute build_inputs_with_special_tokens
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,25,gt_24,True,"
what are the executions of the information extraction step in the pipeline?
","The executions or artifacts related to the information extraction step in the pipeline are represented by the following entities: ChatBS-NexGen:LLM_Output-information_extractor, ChatBS-NexGen:LLM_Output-query_result_post_processor, ChatBS-NexGen:LLM_Output-system_prompt_generator, ChatBS-NexGen:LLM_Output-id_20260420105703_307, and ChatBS-NexGen:LLM_Output-id_20260420105659_302.",215.2702395078959,gt_24,"[""multi"", ""entity"", ""ISP""]",{},"
    The executions of the  information extraction function are.

    Executions
http://testwebsite/testProgram#id_20260420105703_307
    ",0.16363636363636364,0.6,0.2571428571428571,1,1,1.0,[],0.7937670350074768,0.8294630646705627,0.8112225532531738,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,26,gt_25,True,"
what are the executions of the sparql query function step in the pipeline?
",,10.33533247699961,gt_25,"[""multi"", ""entity"", ""ISP""]",{},"
    The executions of the  sparql query function function are.

    Executions
http://testwebsite/testProgram#id_20260420105705_598
http://testwebsite/testProgram#id_20260420105705_972
http://testwebsite/testProgram#id_20260420105710_61
http://testwebsite/testProgram#id_20260420105711_320
http://testwebsite/testProgram#id_20260420105711_662
http://testwebsite/testProgram#id_20260420105711_772
http://testwebsite/testProgram#id_20260420105717_370
http://testwebsite/testProgram#id_20260420105719_327
http://testwebsite/testProgram#id_20260420105722_117
http://testwebsite/testProgram#id_20260420105723_114
http://testwebsite/testProgram#id_20260420105727_300
    ",0.0,0.0,0.0,11,0,0.0,"[""http://testwebsite/testProgram#id_20260420105705_598"", ""http://testwebsite/testProgram#id_20260420105705_972"", ""http://testwebsite/testProgram#id_20260420105710_61"", ""http://testwebsite/testProgram#id_20260420105711_320"", ""http://testwebsite/testProgram#id_20260420105711_662"", ""http://testwebsite/testProgram#id_20260420105711_772"", ""http://testwebsite/testProgram#id_20260420105717_370"", ""http://testwebsite/testProgram#id_20260420105719_327"", ""http://testwebsite/testProgram#id_20260420105722_117"", ""http://testwebsite/testProgram#id_20260420105723_114"", ""http://testwebsite/testProgram#id_20260420105727_300""]",,,,RobertaTokenizer has no attribute build_inputs_with_special_tokens
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,27,gt_26,True,"
what are the executions of the llm chat function step in the pipeline?
",,516.6738679679111,gt_26,"[""multi"", ""entity"", ""ISP""]",{},"
    The executions of the  llm chat function function are.

    Executions
http://testwebsite/testProgram#id_20260420105659_302
    ",0.0,0.0,0.0,1,0,0.0,"[""http://testwebsite/testProgram#id_20260420105659_302""]",,,,RobertaTokenizer has no attribute build_inputs_with_special_tokens
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,28,gt_27,True,"
who were the agents that ran the sparql query post processing step in the pipeline?
","The knowledge graph does not contain explicit triples linking an agent using the 'prov:agent' property directly to the ""Query Result Post-Processor"" program (http://testwebsite/testProgram#query_result_post_processor). Multiple queries attempting to retrieve this relationship returned no results.",98.02592120901681,gt_27,"[""multi"", ""entity"", ""literal"", ""ISP""]",{},"
    The executions of the  sparql query post processing function are.

    Agents
    ",0.0975609756097561,0.36363636363636365,0.15384615384615385,0,0,,[],0.8206059336662292,0.8016239404678345,0.8110039234161377,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,29,gt_28,True,"
who were the agents that ran the system prompt template step in the pipeline?
",No answer provided,501.49403645505663,gt_28,"[""multi"", ""entity"", ""literal"", ""ISP""]",{},"
    The executions of the  system prompt template function are.

    Agents
    ",0.0,0.0,0.0,0,0,,[],0.8395212888717651,0.7722930312156677,0.8045051693916321,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,30,gt_29,True,"
who were the agents that ran the information extraction step in the pipeline?
",,218.97788618505,gt_29,"[""multi"", ""entity"", ""literal"", ""ISP""]",{},"
    The executions of the  information extraction function are.

    Agents
    ",0.0,0.0,0.0,0,0,,[],,,,RobertaTokenizer has no attribute build_inputs_with_special_tokens
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,31,gt_30,True,"
who were the agents that ran the sparql query function step in the pipeline?
","The agents associated with running or handling SPARQL queries in the pipeline are identified by the following entities, which appear to be components related to querying and processing results: * Query Result Post-Processor function generator@en^^<xsd:string> (ChatBS-NexGen:Generative_Task-query_result_post_processor) * Query Result Post-Processor function generator@en^^<xsd:string> (ChatBS-NexGen:LLM-query_result_post_processor) * Batch SPARQL Query Extractor@en^^<xsd:string> (ChatBS-NexGen:batch_sparql_query_extractor) * KG query extraction input port: entities@en^^<xsd:string> (ChatBS-NexGen:batch_sparql_query_extractor-entities) * KG query extraction input port: query_function@en^^<xsd:string> (ChatBS-NexGen:batch_sparql_query_extractor-query_function)",239.0020828420529,gt_30,"[""multi"", ""entity"", ""literal"", ""ISP""]",{},"
    The executions of the  sparql query function function are.

    Agents
    ",0.07339449541284404,0.8,0.13445378151260504,0,0,,[],0.7373706698417664,0.8548547625541687,0.7917783260345459,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,32,gt_31,True,"
who were the agents that ran the llm chat function step in the pipeline?
",,265.44945839000866,gt_31,"[""multi"", ""entity"", ""literal"", ""ISP""]",{},"
    The executions of the  llm chat function function are.

    Agents
    ",0.0,0.0,0.0,0,0,,[],,,,RobertaTokenizer has no attribute build_inputs_with_special_tokens
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,48,gt_47,True,"
What are the inputs of the Generative Task that was a component in the executions of  the information extraction function?
",,92.04915048694238,gt_47,"[""multi"", ""entity"", ""label"", ""SI""]",{},"
    The inputs to the LLM used for the Generative Task in the executions of the information extraction function

    Function | Execution | Inputs for the Generative Task used within execution
Information Extractor@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105703_307 | To fuel your body effectively before a gym workout, especially given your diabetes and dietary preferences, it's important to balance carbohydrates, protein, and healthy fats. Here are some suggestions that should work well for you:

1. **Grilled Chicken with Sweet Potato:** Lean protein from chicken can provide sustained energy, while sweet potatoes offer complex carbohydrates and fiber, which are beneficial for maintaining blood sugar levels.

2. **Eggs with Avocado:** Eggs are a high-quality protein source, and avocados provide healthy fats that help keep energy levels stable. Consider preparing a scrambled egg and avocado wrap for convenience.

3. **Greek Yogurt with Nuts:** Greek yogurt is packed with protein and carbs. Adding a handful of nuts can give you a good dose of healthy fats and additional protein, helping to sustain your energy.

4. **Tuna Salad:** Made with olive oil, this can be a great pre-workout choice. The protein in tuna, along with healthy fats from olive oil, provide a steady energy supply without causing blood sugar spikes.

5. **Turkey and Cheese Roll-ups:** The combination of turkey breast and a slice of cheese can provide a quick and easy-to-digest source of protein and fat. Pair them with a small serving of fruit to add some carbs.

Remember to eat about 30 to 60 minutes before your workout, and stay hydrated. Monitor your blood sugar levels to see how these foods affect you personally, and adjust portion sizes as needed based on your energy requirements and your body's response.@en^^<xsd:string>
    ",0.0,0.0,0.0,2,0,0.0,"[""http://testwebsite/testProgram#id_20260420105703_307"", ""To fuel your body effectively before a gym workout, especially given your diabetes and dietary preferences, it's important to balance carbohydrates, protein, and healthy fats. Here are some suggestions that should work well for you:\n\n1. **Grilled Chicken with Sweet Potato:** Lean protein from chicken can provide sustained energy, while sweet potatoes offer complex carbohydrates and fiber, which are beneficial for maintaining blood sugar levels.\n\n2. **Eggs with Avocado:** Eggs are a high-quality protein source, and avocados provide healthy fats that help keep energy levels stable. Consider preparing a scrambled egg and avocado wrap for convenience.\n\n3. **Greek Yogurt with Nuts:** Greek yogurt is packed with protein and carbs. Adding a handful of nuts can give you a good dose of healthy fats and additional protein, helping to sustain your energy.\n\n4. **Tuna Salad:** Made with olive oil, this can be a great pre-workout choice. The protein in tuna, along with healthy fats from olive oil, provide a steady energy supply without causing blood sugar spikes.\n\n5. **Turkey and Cheese Roll-ups:** The combination of turkey breast and a slice of cheese can provide a quick and easy-to-digest source of protein and fat. Pair them with a small serving of fruit to add some carbs.\n\nRemember to eat about 30 to 60 minutes before your workout, and stay hydrated. Monitor your blood sugar levels to see how these foods affect you personally, and adjust portion sizes as needed based on your energy requirements and your body's response.@en^^<xsd:string>""]",,,,RobertaTokenizer has no attribute build_inputs_with_special_tokens
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,49,gt_48,True,"
What are the inputs of the Generative Task that was a component in the executions of  the llm chat function function?
","The inputs of the Generative Task component in the llm chat function are the system prompt and the user prompt, corresponding to the following elements: 1. **System Prompt:** `ChatBS-NexGen:llm_chat-system_prompt` (This acts as a predefined instruction or context for the LLM.) 2. **User Prompt:** `ChatBS-NexGen:llm_chat-user_prompt` (This is the actual input query from the user.)",72.05577028507832,gt_48,"[""multi"", ""entity"", ""label"", ""SI""]",{},"
    The inputs to the LLM used for the Generative Task in the executions of the llm chat function function

    Function | Execution | Inputs for the Generative Task used within execution
LLM Chat@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105659_302 | You are a health care assistant and you will respond to the user who is 30 years old, identifies as Male, diagnosed with Diabetic. Consider their height: 182.3, weight: 95.2, body mass index: 28.6, food preferences: Carnivore, and allergies: None when providing a dietary guideline.@en^^<xsd:string>
LLM Chat@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105659_302 | I need suggestions for light and energy-boosting foods to eat before my gym workout.@en^^<xsd:string>
    ",0.4603174603174603,0.24166666666666667,0.31693989071038253,3,0,0.0,"[""http://testwebsite/testProgram#id_20260420105659_302"", ""You are a health care assistant and you will respond to the user who is 30 years old, identifies as Male, diagnosed with Diabetic. Consider their height: 182.3, weight: 95.2, body mass index: 28.6, food preferences: Carnivore, and allergies: None when providing a dietary guideline.@en^^<xsd:string>"", ""I need suggestions for light and energy-boosting foods to eat before my gym workout.@en^^<xsd:string>""]",0.8294382095336914,0.7947299480438232,0.8117132186889648,
grasp,/home/desild/work/research/LLM-Workflow-Explorer/evaluations/chatbs-base/explainer/grasp/exp_202604201325/RESULTS.jsonl,50,gt_49,True,"
What are the outputs of the Generative Task that was a component in the executions of the information extraction function?
",The Generative Task is described as a task involving using artificial intelligence to create content such as code or music based on patterns learned from existing data.,201.63022335607093,gt_49,"[""multi"", ""entity"", ""label"", ""ISP""]",{},"
    The inputs to the LLM used for the Generative Task in the executions of the information extraction function

    Function | Execution | Inputs for the Generative Task used within execution
Information Extractor@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105703_307 | Yogurt@en^^<xsd:string>
Information Extractor@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105703_307 | Nut@en^^<xsd:string>
Information Extractor@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105703_307 | Avocado@en^^<xsd:string>
Information Extractor@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105703_307 | Sweet Potato@en^^<xsd:string>
Information Extractor@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105703_307 | Egg@en^^<xsd:string>
Information Extractor@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105703_307 | Turkey@en^^<xsd:string>
Information Extractor@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105703_307 | Chicken@en^^<xsd:string>
Information Extractor@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105703_307 | Tuna@en^^<xsd:string>
Information Extractor@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105703_307 | Olive Oil@en^^<xsd:string>
Information Extractor@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105703_307 | Cheese@en^^<xsd:string>
Information Extractor@en^^<xsd:string> | http://testwebsite/testProgram#id_20260420105703_307 | Fruit@en^^<xsd:string>
    ",0.18518518518518517,0.02564102564102564,0.04504504504504505,13,0,0.0,"[""Information Extractor@en^^<xsd:string>"", ""http://testwebsite/testProgram#id_20260420105703_307"", ""Yogurt@en^^<xsd:string>"", ""Nut@en^^<xsd:string>"", ""Avocado@en^^<xsd:string>"", ""Sweet Potato@en^^<xsd:string>"", ""Egg@en^^<xsd:string>"", ""Turkey@en^^<xsd:string>"", ""Chicken@en^^<xsd:string>"", ""Tuna@en^^<xsd:string>"", ""Olive Oil@en^^<xsd:string>"", ""Cheese@en^^<xsd:string>"", ""Fruit@en^^<xsd:string>""]",0.8263375759124756,0.663957953453064,0.7363014817237854,
